customer_id,signup_date,age,gender,country,plan,monthly_charge,acquisition_channel,device,n_support_tickets,legacy_score,promo_code,churn_30d
2597,2022-07-21,41.0,M,US,premium,42.65,organic,web,0,45.0,PROMO_2,0
2598,2021-09-17,18.0,Other,US,basic,8.42,organic,android,1,39.9,PROMO_5,0
2599,2020-10-13,27.0,M,DE,standard,20.48,referral,ios,1,48.8,PROMO_2,0
2600,2022-12-22,37.0,F,AE,basic,8.69,referral,android,2,50.7,PROMO_2,0
2601,2021-03-07,33.0,F,DE,standard,19.21,organic,ios,1,51.4,PROMO_28,0
2602,2023-08-19,23.0,F,AE,basic,8.0,organic,web,0,41.2,PROMO_11,0
2603,2021-06-29,32.0,F,DE,premium,37.1,social,android,0,32.2,PROMO_85,0
2604,2022-04-26,41.0,F,PK,premium,36.27,organic,web,2,28.4,PROMO_1,1
2605,2021-07-30,36.0,M,US,standard,19.34,social,ios,2,52.9,PROMO_2,0
2606,2021-08-03,38.0,M,UK,standard,19.14,social,ios,2,52.0,PROMO_5,0
2607,2022-06-07,45.0,F,PK,basic,9.33,social,android,0,29.1,PROMO_101,1
2608,2023-06-21,33.0,M,IN,standard,18.25,paid_search,web,1,71.4,PROMO_103,0
2609,2022-06-15,52.0,M,PK,basic,8.33,referral,web,2,62.5,PROMO_1,0
2610,2021-04-27,26.0,F,PK,standard,19.28,partner,android,3,34.7,PROMO_1,0
2611,2020-10-10,58.0,M,AE,basic,8.26,social,android,2,54.0,PROMO_150,0
2612,2020-12-09,49.0,Other,PK,standard,20.64,paid_search,android,2,47.9,PROMO_1,0
2613,2023-10-04,33.0,Other,UK,basic,8.92,partner,android,1,54.0,PROMO_3,0
2614,2022-03-09,34.0,M,PK,standard,18.5,paid_search,android,2,52.6,PROMO_150,0
2615,2024-01-18,39.0,F,PK,standard,19.7,organic,web,2,60.1,PROMO_1,0
2616,2021-11-30,44.0,F,DE,basic,8.95,organic,,0,72.2,PROMO_150,0
2617,2020-09-10,49.0,Other,US,basic,7.81,paid_search,android,1,54.5,PROMO_21,0
2618,2024-03-30,22.0,F,UK,standard,17.39,organic,android,0,58.0,PROMO_1,0
2619,2021-12-17,42.0,F,PK,standard,20.61,referral,ios,1,72.0,PROMO_32,1
2620,2020-11-14,18.0,F,UK,basic,9.06,organic,web,0,41.9,PROMO_15,0
2621,2021-03-29,35.0,M,US,basic,7.79,paid_search,ios,2,36.0,PROMO_1,1
2622,2022-12-17,53.0,F,PK,basic,9.25,referral,web,0,60.1,PROMO_78,0
2623,2024-01-19,21.0,M,DE,standard,18.15,organic,ios,0,31.7,PROMO_1,0
2624,2020-12-14,19.0,M,UK,standard,17.67,social,ios,1,37.9,PROMO_3,0
2625,2020-12-17,39.0,F,IN,basic,8.18,partner,android,0,72.6,PROMO_6,0
2626,2022-04-04,52.0,F,CA,standard,20.52,organic,web,5,24.2,PROMO_1,0
2627,2020-09-29,41.0,M,UK,standard,16.01,paid_search,ios,0,54.5,PROMO_17,0
2628,2024-06-04,18.0,M,PK,standard,17.73,organic,ios,0,28.4,PROMO_1,1
2629,2022-02-11,18.0,M,DE,basic,9.09,social,,0,56.2,PROMO_10,0
2630,2024-04-18,38.0,M,UK,basic,10.14,paid_search,android,2,77.5,PROMO_48,1
2631,2020-11-27,24.0,F,CA,basic,9.4,partner,android,0,34.8,PROMO_1,1
2632,2021-11-15,39.0,M,UK,basic,8.39,social,web,1,18.5,PROMO_67,0
2633,2020-12-28,39.0,M,PK,basic,10.1,social,android,3,55.3,PROMO_3,0
2634,2022-04-26,32.0,M,CA,basic,8.02,partner,android,3,40.6,PROMO_4,0
2635,2024-02-17,57.0,M,CA,basic,9.19,organic,ios,2,47.2,PROMO_1,0
2636,2024-05-05,43.0,F,PK,standard,19.74,referral,android,0,55.5,PROMO_2,0
2637,2023-03-05,50.0,M,AE,basic,8.37,social,ios,0,58.4,PROMO_150,1
2638,2021-08-20,,M,UK,standard,20.06,social,ios,1,58.6,PROMO_1,0
2639,2023-11-15,35.0,F,UK,basic,8.63,social,ios,1,49.6,PROMO_1,0
2640,2021-03-23,35.0,M,IN,standard,20.06,organic,web,1,56.5,PROMO_1,0
2641,2023-07-16,34.0,F,PK,basic,7.68,referral,android,1,47.2,PROMO_9,0
2642,2022-07-26,44.0,M,PK,standard,19.51,social,web,0,45.1,PROMO_9,0
2643,2023-09-04,30.0,M,PK,standard,18.37,referral,ios,1,49.8,PROMO_4,0
2644,2022-09-07,56.0,F,IN,basic,9.83,referral,web,1,58.7,PROMO_1,0
2645,2022-09-25,29.0,F,PK,standard,18.93,paid_search,web,1,40.3,PROMO_1,1
2646,2024-06-03,39.0,M,AE,basic,9.9,partner,android,0,53.2,PROMO_1,0
2647,2022-04-19,34.0,F,CA,standard,19.77,organic,ios,2,43.1,PROMO_1,0
2648,2021-06-21,32.0,F,CA,basic,8.91,organic,android,0,39.0,PROMO_3,0
2649,2020-11-26,61.0,M,PK,basic,9.57,paid_search,ios,2,65.8,PROMO_1,1
2650,2023-03-12,32.0,F,PK,basic,9.57,organic,android,3,55.6,PROMO_1,0
2651,2021-02-11,34.0,M,NZ,premium,40.47,social,android,3,55.7,PROMO_1,0
2652,2021-02-14,30.0,F,UK,basic,7.35,organic,web,0,35.8,PROMO_11,0
2653,2020-09-16,37.0,F,PK,standard,17.51,social,web,2,46.3,PROMO_1,0
2654,2023-01-13,,F,PK,basic,10.0,partner,ios,0,59.0,PROMO_1,0
2655,2021-03-24,25.0,Other,CA,basic,8.1,referral,ios,3,55.6,PROMO_1,0
2656,2022-04-23,32.0,M,IN,basic,9.64,paid_search,web,0,88.5,PROMO_38,0
2657,2024-03-22,44.0,F,UK,premium,41.2,partner,web,1,53.3,PROMO_7,0
2658,2023-06-03,48.0,F,US,standard,17.9,referral,android,0,40.0,PROMO_2,0
2659,2021-11-26,37.0,M,DE,basic,7.56,referral,android,3,43.5,PROMO_1,0
2660,2023-11-02,38.0,M,PK,standard,18.14,organic,web,2,37.2,PROMO_1,0
2661,2022-10-20,33.0,F,IN,basic,10.5,social,android,1,40.3,PROMO_1,0
2662,2021-07-07,31.0,F,PK,basic,8.38,organic,ios,1,51.5,PROMO_2,0
2663,2023-11-17,27.0,M,PK,standard,17.79,organic,ios,0,43.0,PROMO_1,0
2664,2022-07-26,20.0,M,US,basic,8.28,organic,ios,2,70.0,PROMO_32,0
2665,2023-08-19,29.0,M,PK,basic,9.87,social,android,4,63.2,PROMO_1,0
2666,2022-06-01,47.0,M,US,standard,18.63,organic,ios,1,63.0,PROMO_8,0
2667,2023-07-14,32.0,M,DE,basic,8.55,paid_search,ios,3,46.2,PROMO_1,1
2668,2020-10-17,33.0,M,US,premium,43.41,social,web,0,63.7,PROMO_3,0
2669,2024-02-26,33.0,M,AE,standard,19.88,paid_search,ios,0,65.3,PROMO_1,0
2670,2020-10-20,51.0,M,PK,standard,17.6,paid_search,web,0,73.9,PROMO_10,1
2671,2021-06-14,27.0,F,US,standard,17.14,referral,android,1,41.9,PROMO_1,0
2672,2021-03-18,40.0,M,UK,premium,42.61,partner,android,4,50.2,PROMO_2,0
2673,2021-03-23,36.0,F,UK,basic,9.01,referral,web,3,38.7,PROMO_1,0
2674,2023-09-26,38.0,M,PK,standard,16.65,social,android,2,89.6,PROMO_1,0
2675,2020-12-04,40.0,M,CA,standard,16.29,organic,android,0,47.0,PROMO_111,0
2676,2022-03-13,38.0,M,PK,premium,35.52,organic,android,3,69.1,PROMO_1,0
2677,2020-10-22,46.0,F,PK,basic,8.11,paid_search,ios,1,52.3,PROMO_1,1
2678,2021-02-15,37.0,M,PK,standard,15.89,partner,ios,1,63.2,PROMO_3,0
2679,2022-04-03,56.0,F,AE,standard,17.33,organic,web,1,49.8,PROMO_1,0
2680,2023-01-11,37.0,F,PK,basic,8.34,organic,android,2,63.8,PROMO_9,0
2681,2024-01-01,18.0,M,PK,premium,37.56,referral,android,0,54.1,PROMO_150,0
2682,2024-01-23,44.0,F,US,basic,10.22,social,android,0,75.6,PROMO_1,0
2683,2022-12-21,41.0,M,US,basic,8.81,paid_search,web,1,54.6,PROMO_1,0
2684,2021-05-18,37.0,F,PK,standard,18.75,referral,ios,1,39.2,PROMO_2,0
2685,2022-07-14,34.0,M,AE,basic,9.37,social,android,1,57.8,PROMO_2,0
2686,2022-08-16,18.0,M,AE,basic,8.83,partner,android,3,50.1,PROMO_1,0
2687,2023-07-09,18.0,F,PK,basic,9.29,paid_search,android,1,35.2,PROMO_1,0
2688,2022-04-24,55.0,M,PK,basic,9.2,paid_search,ios,2,55.7,PROMO_2,0
2689,2022-01-12,31.0,F,US,standard,19.19,organic,ios,2,40.7,PROMO_2,0
2690,2020-09-24,48.0,M,NZ,premium,47.63,paid_search,ios,0,46.5,PROMO_2,0
2691,2021-09-08,19.0,M,DE,standard,20.38,organic,ios,1,50.6,PROMO_1,0
2692,2022-02-24,25.0,M,US,basic,8.22,organic,android,1,19.6,PROMO_1,0
2693,2021-01-02,44.0,M,SE,standard,19.56,organic,ios,1,43.5,PROMO_1,0
2694,2022-11-02,36.0,M,US,premium,36.53,paid_search,ios,2,63.9,PROMO_150,0
2695,2020-11-28,43.0,M,US,standard,19.68,organic,android,1,47.1,PROMO_11,0
2696,2023-01-17,37.0,M,IN,basic,8.01,organic,ios,2,21.5,PROMO_2,0
2697,2023-12-17,35.0,F,DE,basic,8.2,paid_search,web,3,48.8,PROMO_14,0
2698,2022-11-12,30.0,F,UK,premium,40.07,organic,ios,1,57.2,PROMO_1,0
2699,2023-12-16,24.0,M,AE,premium,42.11,organic,ios,5,45.5,PROMO_1,0
2700,2023-12-30,52.0,F,SE,basic,9.36,partner,ios,2,46.0,PROMO_1,0
2701,2021-02-10,54.0,F,PK,standard,20.3,paid_search,android,0,43.3,PROMO_2,0
2702,2021-06-10,26.0,M,US,basic,9.27,referral,android,0,59.3,PROMO_17,0
2703,2023-08-10,25.0,M,US,basic,9.12,organic,ios,4,37.7,PROMO_1,0
2704,2021-04-11,33.0,F,NZ,standard,18.23,paid_search,android,0,58.2,PROMO_3,0
2705,2024-03-07,41.0,F,PK,standard,20.24,organic,ios,3,46.0,PROMO_4,0
2706,2023-05-15,35.0,F,PK,basic,9.74,paid_search,ios,4,68.8,PROMO_2,0
2707,2021-10-10,42.0,F,US,premium,38.8,referral,android,1,42.7,PROMO_15,0
2708,2023-04-18,36.0,F,PK,standard,18.82,referral,web,1,33.3,PROMO_1,0
2709,2021-09-06,36.0,M,AE,basic,10.15,paid_search,web,2,59.3,PROMO_5,0
2710,2021-02-20,64.0,F,US,standard,18.97,organic,android,2,57.4,PROMO_3,0
2711,2024-03-11,31.0,M,CA,standard,19.12,social,ios,2,56.2,PROMO_1,1
2712,2024-05-08,55.0,Other,DE,standard,19.74,social,android,2,62.7,PROMO_3,0
2713,2020-11-21,53.0,F,US,premium,38.69,paid_search,web,0,35.0,PROMO_1,0
2714,2022-06-23,43.0,Other,CA,standard,17.75,paid_search,ios,0,38.2,PROMO_17,0
2715,2022-07-13,18.0,F,PK,basic,9.27,paid_search,ios,1,69.8,PROMO_1,0
2716,2022-09-10,37.0,M,UK,basic,8.97,paid_search,,2,56.5,PROMO_1,0
2717,2022-10-21,31.0,Other,AE,standard,21.8,paid_search,ios,2,43.2,PROMO_8,0
2718,2021-11-01,37.0,M,PK,premium,41.46,organic,,2,23.5,PROMO_1,0
2719,2022-04-02,25.0,F,PK,basic,8.57,social,android,0,31.3,PROMO_1,0
2720,2023-10-29,45.0,F,UK,basic,9.52,paid_search,android,3,35.6,PROMO_17,0
2721,2022-01-28,48.0,F,UK,standard,19.47,paid_search,android,1,41.6,PROMO_4,0
2722,2021-12-01,50.0,M,AE,basic,9.94,paid_search,web,1,54.6,PROMO_1,1
2723,2024-01-06,33.0,F,PK,basic,8.62,social,android,0,29.5,PROMO_3,0
2724,2023-01-08,25.0,M,PK,premium,39.59,paid_search,android,1,42.1,PROMO_150,0
2725,2021-06-16,41.0,F,SE,standard,18.85,organic,web,0,31.0,PROMO_1,0
2726,2022-02-08,56.0,F,PK,premium,39.18,paid_search,android,4,43.7,PROMO_3,0
2727,2023-12-05,38.0,F,NZ,standard,17.65,organic,ios,0,85.8,PROMO_2,0
2728,2024-04-16,42.0,F,DE,basic,9.41,paid_search,android,0,67.8,PROMO_1,0
2729,2022-03-31,34.0,M,AE,premium,40.3,paid_search,android,2,58.6,PROMO_1,0
2730,2022-09-12,31.0,F,US,basic,9.93,paid_search,android,1,42.2,PROMO_62,0
2731,2020-10-23,44.0,F,IN,basic,8.99,paid_search,web,3,33.8,PROMO_3,0
2732,2022-06-21,36.0,M,IN,premium,37.72,organic,android,1,48.7,PROMO_1,0
2733,2020-12-03,41.0,F,DE,standard,20.2,paid_search,android,2,26.7,PROMO_1,0
2734,2023-08-20,43.0,M,DE,premium,36.52,organic,ios,0,59.7,PROMO_1,0
2735,2022-10-02,41.0,M,US,basic,9.78,partner,android,1,47.0,PROMO_1,0
2736,2023-12-01,43.0,M,PK,premium,42.38,social,ios,0,49.6,PROMO_1,0
2737,2022-04-10,28.0,F,NZ,standard,20.91,social,ios,0,25.0,PROMO_11,0
2738,2023-09-24,27.0,F,PK,standard,19.57,organic,web,1,50.7,PROMO_1,0
2739,2022-08-01,37.0,M,US,premium,37.48,partner,,2,46.4,PROMO_150,0
2740,2023-02-22,37.0,M,US,basic,9.08,social,android,1,35.7,PROMO_1,0
2741,2023-09-28,31.0,F,DE,standard,19.58,paid_search,ios,2,53.4,PROMO_91,0
2742,2024-01-29,40.0,F,DE,standard,18.15,social,ios,1,44.0,PROMO_6,0
2743,2022-07-05,47.0,F,AE,standard,21.03,paid_search,android,0,54.4,PROMO_2,0
2744,2020-11-11,50.0,M,PK,premium,40.81,partner,ios,1,59.3,PROMO_26,0
2745,2023-09-10,53.0,F,PK,standard,17.64,organic,web,1,33.7,PROMO_1,1
2746,2022-11-30,23.0,Other,PK,basic,10.36,referral,ios,2,51.6,PROMO_7,1
2747,2023-08-06,24.0,F,SE,basic,9.07,partner,ios,3,51.3,PROMO_2,0
2748,2021-05-21,34.0,Other,PK,premium,35.59,paid_search,android,1,68.7,PROMO_7,0
2749,2022-11-16,38.0,F,SE,premium,36.41,referral,ios,1,62.6,PROMO_1,0
2750,2020-10-05,34.0,F,PK,premium,43.64,organic,ios,1,44.8,PROMO_1,0
2751,2023-07-08,31.0,F,IN,basic,10.31,social,android,1,43.6,PROMO_1,0
2752,2024-02-20,34.0,F,UK,basic,9.73,paid_search,web,2,52.2,PROMO_1,0
2753,2022-03-30,,Other,CA,standard,21.01,paid_search,web,1,33.1,PROMO_2,0
2754,2021-12-24,22.0,F,AE,standard,20.85,paid_search,web,0,35.4,PROMO_1,0
2755,2020-09-12,63.0,F,DE,basic,9.4,social,ios,2,43.0,PROMO_2,0
2756,2021-02-24,37.0,Other,DE,standard,19.5,social,ios,0,14.3,PROMO_5,0
2757,2021-02-06,49.0,F,PK,basic,9.39,organic,android,1,35.2,PROMO_2,0
2758,2022-01-17,31.0,F,IN,basic,9.53,paid_search,web,0,45.0,PROMO_1,0
2759,2023-01-31,43.0,F,AE,basic,8.47,organic,ios,2,91.3,PROMO_3,1
2760,2022-10-27,38.0,F,PK,basic,9.53,social,android,0,40.3,PROMO_1,0
2761,2023-12-09,46.0,M,US,basic,10.05,organic,android,1,59.9,PROMO_4,0
2762,2022-10-25,35.0,F,UK,premium,38.36,paid_search,web,0,47.0,PROMO_1,0
2763,2023-01-25,54.0,M,IN,standard,18.52,partner,android,1,56.6,PROMO_11,1
2764,2024-04-22,21.0,F,CA,premium,40.49,partner,ios,2,33.8,PROMO_1,0
2765,2023-09-02,47.0,F,US,basic,8.53,paid_search,ios,1,26.8,PROMO_6,0
2766,2022-06-04,38.0,M,AE,basic,8.05,organic,android,0,70.7,PROMO_7,0
2767,2023-01-18,26.0,M,PK,basic,9.83,social,web,0,30.0,PROMO_3,0
2768,2020-09-08,58.0,M,US,standard,18.31,paid_search,web,1,72.3,PROMO_1,0
2769,2022-08-20,57.0,F,CA,basic,9.01,organic,android,2,44.4,PROMO_1,0
2770,2020-10-26,18.0,F,PK,standard,18.07,partner,android,1,37.6,PROMO_1,0
2771,2021-12-12,39.0,M,US,standard,20.94,paid_search,ios,1,42.3,PROMO_2,0
2772,2024-04-16,45.0,M,PK,premium,41.66,paid_search,android,2,74.0,PROMO_1,0
2773,2023-09-04,42.0,F,PK,basic,8.83,paid_search,android,0,39.5,PROMO_1,0
2774,2021-10-11,54.0,F,PK,standard,17.21,referral,web,1,44.3,PROMO_71,0
2775,2022-05-20,51.0,M,PK,basic,8.75,referral,,1,64.6,PROMO_3,0
2776,2023-04-21,40.0,F,US,basic,9.41,organic,ios,0,57.1,PROMO_3,0
2777,2022-06-21,62.0,M,IN,standard,19.29,social,android,0,81.2,PROMO_3,0
2778,2021-01-11,47.0,M,PK,standard,19.17,referral,android,0,67.5,PROMO_150,0
2779,2022-12-22,33.0,F,IN,standard,19.32,social,android,1,39.6,PROMO_1,0
2780,2024-04-09,31.0,M,AE,basic,9.55,organic,android,2,69.5,PROMO_1,0
2781,2023-04-08,51.0,M,PK,premium,38.87,paid_search,ios,1,21.2,PROMO_5,0
2782,2020-11-27,28.0,M,PK,premium,40.4,referral,web,2,61.6,PROMO_1,1
2783,2021-07-25,32.0,M,PK,basic,8.29,organic,ios,1,40.2,PROMO_150,1
2784,2021-04-12,34.0,M,CA,premium,46.97,paid_search,web,0,58.9,PROMO_1,0
2785,2020-12-30,,F,DE,basic,8.8,social,android,1,79.5,PROMO_2,0
2786,2023-12-31,35.0,F,US,standard,19.31,social,ios,5,24.9,PROMO_1,1
2787,2023-05-17,23.0,M,PK,premium,40.77,organic,web,2,63.8,PROMO_12,0
2788,2024-03-20,50.0,F,PK,standard,18.38,organic,ios,1,62.6,PROMO_1,0
2789,2024-06-04,33.0,M,AE,standard,19.01,social,web,0,59.9,PROMO_3,0
2790,2021-04-16,59.0,F,PK,basic,9.0,organic,ios,2,35.3,PROMO_1,0
2791,2020-11-26,40.0,F,UK,standard,17.61,paid_search,web,3,48.7,PROMO_28,0
2792,2023-11-09,51.0,F,AE,standard,19.67,paid_search,android,0,35.6,PROMO_3,0
2793,2021-09-18,44.0,M,AE,basic,7.81,organic,android,1,56.4,PROMO_1,1
2794,2022-06-03,51.0,M,PK,basic,10.26,paid_search,,0,30.4,PROMO_7,1
2795,2024-03-07,43.0,M,US,standard,20.21,partner,web,0,43.4,PROMO_68,0
2796,2020-12-25,40.0,F,US,standard,19.97,paid_search,android,1,59.5,PROMO_4,0
2797,2021-02-24,49.0,M,CA,standard,16.36,organic,android,3,39.0,PROMO_3,0
2798,2022-04-19,64.0,M,US,premium,36.53,organic,web,3,44.1,PROMO_1,0
2799,2021-10-08,34.0,F,US,standard,21.11,paid_search,ios,1,36.4,PROMO_150,0
2800,2022-12-10,46.0,M,PK,basic,11.99,paid_search,android,1,53.9,PROMO_1,1
2801,2021-06-12,37.0,M,AE,basic,9.86,referral,android,1,47.9,PROMO_1,0
2802,2022-10-05,43.0,F,AE,standard,20.58,social,ios,1,39.0,PROMO_3,0
2803,2020-09-14,37.0,F,DE,standard,19.8,paid_search,web,1,40.5,PROMO_5,0
2804,2024-03-15,18.0,M,AE,standard,17.71,paid_search,ios,0,52.4,PROMO_1,0
2805,2023-10-17,35.0,F,IN,standard,20.51,paid_search,android,1,34.1,PROMO_1,0
2806,2020-10-13,48.0,M,IN,standard,17.33,organic,ios,2,49.3,PROMO_7,0
2807,2023-05-09,29.0,M,US,standard,17.16,paid_search,android,0,50.5,PROMO_2,0
2808,2023-04-09,47.0,F,PK,standard,17.06,organic,web,0,52.3,PROMO_6,0
2809,2021-06-15,39.0,F,IN,basic,9.7,paid_search,ios,1,42.0,PROMO_43,0
2810,2023-09-23,35.0,M,DE,standard,18.91,paid_search,web,0,59.1,PROMO_1,0
2811,2022-07-03,47.0,F,SE,standard,19.15,referral,android,1,64.4,PROMO_45,0
2812,2023-05-13,44.0,F,US,basic,8.99,organic,android,1,59.7,PROMO_7,0
2813,2023-09-11,42.0,F,SE,standard,17.29,partner,ios,0,53.1,PROMO_1,0
2814,2020-10-19,48.0,M,PK,standard,17.98,paid_search,ios,2,28.6,PROMO_1,0
2815,2023-09-09,39.0,F,UK,standard,18.06,social,android,0,75.1,PROMO_140,0
2816,2024-02-01,19.0,F,US,standard,16.86,social,ios,1,50.9,PROMO_1,0
2817,2021-11-23,33.0,M,PK,basic,8.64,referral,android,1,54.7,PROMO_3,0
2818,2021-03-02,18.0,F,PK,basic,8.22,social,ios,4,39.4,PROMO_1,0
2819,2023-12-18,44.0,M,PK,basic,9.42,organic,ios,0,46.8,PROMO_22,0
2820,2021-10-08,47.0,F,PK,basic,9.48,paid_search,android,1,67.7,PROMO_41,0
2821,2022-05-26,47.0,M,IN,standard,17.03,partner,ios,0,61.7,PROMO_1,1
2822,2021-04-22,42.0,F,SE,standard,18.55,paid_search,android,3,45.3,PROMO_3,0
2823,2023-12-18,48.0,F,IN,standard,21.82,referral,ios,0,72.9,PROMO_4,0
2824,2020-10-03,20.0,F,NZ,basic,8.29,referral,web,0,34.9,PROMO_1,0
2825,2022-02-07,36.0,M,CA,basic,9.31,paid_search,web,1,24.8,PROMO_1,0
2826,2021-04-05,21.0,M,IN,basic,9.08,referral,android,3,21.1,PROMO_4,0
2827,2023-01-28,33.0,F,PK,standard,20.66,paid_search,ios,0,61.9,PROMO_1,0
2828,2020-11-17,55.0,F,PK,basic,9.21,organic,ios,0,39.6,PROMO_2,0
2829,2022-01-28,49.0,F,IN,standard,18.34,social,web,2,47.9,PROMO_1,1
2830,2023-12-18,44.0,F,US,standard,19.1,referral,android,2,66.4,PROMO_150,0
2831,2020-12-15,35.0,F,DE,standard,19.12,paid_search,ios,0,54.9,PROMO_1,1
2832,2021-06-08,26.0,M,UK,basic,8.93,organic,android,2,32.2,PROMO_150,1
2833,2023-04-23,39.0,F,US,basic,8.05,social,web,0,74.4,PROMO_1,0
2834,2022-05-19,49.0,M,PK,standard,20.89,social,,1,45.6,PROMO_1,0
2835,2022-12-23,42.0,F,DE,standard,20.62,social,android,1,49.1,PROMO_12,0
2836,2022-05-22,20.0,M,UK,basic,8.25,paid_search,ios,0,39.3,PROMO_69,0
2837,2020-10-17,38.0,F,US,premium,38.06,paid_search,android,2,33.3,PROMO_22,0
2838,2021-01-17,18.0,F,AE,standard,18.66,paid_search,android,0,53.5,PROMO_1,0
2839,2023-08-18,46.0,M,US,basic,8.17,organic,android,0,28.4,PROMO_1,0
2840,2020-10-08,29.0,F,US,basic,7.66,referral,web,3,48.8,PROMO_1,0
2841,2022-10-15,24.0,M,AE,basic,8.52,organic,android,1,73.8,PROMO_1,0
2842,2021-10-12,46.0,M,US,basic,8.74,paid_search,ios,0,61.3,PROMO_9,0
2843,2021-07-22,43.0,Other,IN,basic,7.96,referral,web,1,53.0,PROMO_1,0
2844,2022-08-14,40.0,M,US,standard,19.27,paid_search,android,0,33.5,PROMO_1,0
2845,2022-09-19,61.0,F,SE,basic,9.84,referral,ios,1,49.1,PROMO_2,0
2846,2022-09-20,44.0,F,CA,premium,41.63,organic,web,1,38.1,PROMO_2,0
2847,2021-03-08,30.0,M,IN,premium,38.6,paid_search,,3,71.6,PROMO_1,0
2848,2022-12-25,43.0,F,DE,basic,7.67,social,android,1,42.9,PROMO_1,0
2849,2023-05-21,34.0,M,AE,basic,9.52,referral,android,0,38.2,PROMO_26,0
2850,2023-01-28,51.0,F,UK,standard,19.22,social,ios,2,46.7,PROMO_75,0
2851,2023-09-16,40.0,M,UK,premium,40.32,organic,android,1,38.3,PROMO_3,0
2852,2022-12-18,41.0,F,PK,premium,45.04,organic,ios,0,53.5,PROMO_1,0
2853,2024-01-05,21.0,F,PK,basic,8.41,referral,android,1,77.3,PROMO_1,0
2854,2024-02-08,38.0,Other,PK,basic,6.93,social,web,1,50.1,PROMO_13,0
2855,2021-09-16,36.0,M,DE,basic,8.24,organic,android,1,36.2,PROMO_25,0
2856,2024-02-25,26.0,F,PK,standard,19.74,paid_search,android,0,47.6,PROMO_1,0
2857,2022-04-18,35.0,F,UK,standard,19.04,organic,ios,1,30.9,PROMO_1,0
2858,2021-06-30,42.0,M,PK,standard,17.15,organic,android,0,93.1,PROMO_1,0
2859,2021-09-15,37.0,F,PK,standard,16.84,partner,ios,0,77.0,PROMO_2,0
2860,2022-10-04,21.0,M,UK,basic,8.74,paid_search,web,0,68.7,PROMO_3,0
2861,2023-09-17,34.0,M,IN,standard,17.11,organic,ios,2,61.3,PROMO_1,0
2862,2020-12-04,,F,US,basic,9.37,referral,android,0,47.5,PROMO_7,0
2863,2021-04-15,39.0,F,IN,standard,18.37,partner,web,1,47.8,PROMO_3,0
2864,2022-02-17,38.0,F,PK,standard,18.05,referral,android,0,46.7,PROMO_1,0
2865,2024-02-12,32.0,F,US,standard,17.85,social,android,0,85.7,PROMO_1,0
2866,2024-04-23,32.0,M,PK,basic,9.19,partner,android,2,47.1,PROMO_1,0
2867,2023-04-02,38.0,F,US,standard,19.06,organic,,1,41.5,PROMO_2,0
2868,2023-11-06,48.0,M,PK,standard,19.31,referral,,1,48.4,PROMO_21,0
2869,2021-03-11,40.0,M,PK,basic,9.13,paid_search,android,1,57.8,PROMO_11,0
2870,2023-08-31,53.0,F,DE,basic,8.95,organic,android,1,-2.2,PROMO_7,0
2871,2023-05-17,49.0,M,AE,standard,17.43,organic,android,1,55.9,PROMO_2,0
2872,2020-10-03,53.0,F,PK,basic,8.47,organic,ios,4,11.9,PROMO_1,0
2873,2021-05-08,52.0,F,IN,basic,8.72,referral,ios,0,72.1,PROMO_1,0
2874,2023-08-14,54.0,M,AE,basic,10.49,referral,ios,1,24.1,PROMO_4,1
2875,2022-12-29,24.0,F,US,basic,8.03,organic,android,2,38.0,PROMO_1,0
2876,2022-06-30,44.0,F,US,basic,8.7,referral,web,0,21.2,PROMO_2,0
2877,2021-12-07,50.0,F,PK,standard,19.15,referral,android,2,77.0,PROMO_14,0
2878,2020-11-27,52.0,F,CA,basic,8.78,organic,android,1,49.8,PROMO_9,0
2879,2021-02-24,29.0,M,US,standard,20.63,social,android,1,83.4,PROMO_2,0
2880,2020-10-01,44.0,Other,PK,basic,8.78,organic,web,2,79.8,PROMO_1,0
2881,2024-04-15,38.0,M,PK,basic,8.83,organic,ios,1,68.7,PROMO_1,0
2882,2023-07-20,57.0,Other,PK,basic,9.59,paid_search,android,3,29.0,PROMO_1,0
2883,2022-04-26,22.0,M,US,standard,21.75,partner,android,0,52.5,PROMO_43,0
2884,2024-04-04,29.0,F,UK,premium,43.39,organic,,1,70.5,PROMO_1,0
2885,2023-02-06,,M,SE,basic,8.9,paid_search,android,1,55.8,PROMO_1,0
2886,2023-11-12,39.0,F,PK,basic,8.96,social,ios,1,44.5,PROMO_1,0
2887,2020-12-01,62.0,F,US,basic,9.03,social,,0,55.3,PROMO_4,0
2888,2024-03-15,37.0,M,PK,basic,9.11,partner,android,2,56.7,PROMO_2,0
2889,2023-11-19,38.0,M,US,standard,17.71,paid_search,ios,4,27.8,PROMO_1,0
2890,2023-09-15,43.0,M,AE,basic,9.67,referral,ios,0,41.5,PROMO_1,0
2891,2023-11-18,36.0,F,SE,premium,39.64,social,android,0,59.8,PROMO_2,0
2892,2022-04-18,41.0,M,DE,standard,18.93,organic,android,1,63.1,PROMO_1,0
2893,2023-01-25,41.0,F,PK,standard,17.07,social,web,3,53.7,PROMO_1,0
2894,2020-12-29,28.0,F,IN,standard,19.09,paid_search,web,2,43.9,PROMO_1,0
2895,2023-06-17,36.0,M,CA,basic,7.64,social,ios,2,47.1,PROMO_12,0
